ear,blink_duration,mar,head_deviation,state
0.31245534763358207,0.11,0.0,0.01770588755607605,0
0.31940388567742967,0.11,0.014491231624599851,0.010319739580154419,0
0.30326970560648725,0.11,0.013698629949333838,0.01520422101020813,0
0.30025649843789115,0.11,0.0,0.017483115196228027,0
0.3192475393778733,0.11,0.013876848044826863,0.023456811904907227,0
0.2177033644273929,0.11,0.0,0.003598034381866455,0
0.27980526097241454,0.11,0.012642032923487357,0.015453189611434937,0
0.3041838371049158,0.11,0.0,0.005728483200073242,0
0.2704808045619214,0.11,0.0,0.003941357135772705,0
0.11216358614971976,0.55,0.0,0.024248600006103516,0
0.24303384958281732,0.11,0.0,0.015676945447921753,0
0.2710897953581036,0.11,0.0,0.0058307945728302,0
0.2551293113283759,0.11,0.0,0.017496854066848755,0
0.22701341165271832,0.11,0.0,0.0009595155715942383,0
0.29143784379811377,0.11,0.0,0.0034539103507995605,0
0.2993515283188073,0.11,0.0,0.009015768766403198,0
0.28810730895854164,0.11,0.0,0.013226032257080078,0
0.3095554387595417,0.11,0.015377337657024464,0.005982637405395508,0
0.2819131221566321,0.11,0.014923710750780365,0.01216733455657959,0
0.2930620954158919,0.11,0.0,0.00947350263595581,0
0.29728812371944074,0.11,0.0,0.006344050168991089,0
0.28083423666508467,0.11,0.019916525242136454,0.0017330646514892578,0
0.2823232020191496,0.11,0.01351351333089847,0.011212557554244995,0
0.2741872560775517,0.11,0.0,0.013181954622268677,0
0.2782955116209579,0.11,0.013698629949333838,0.00498923659324646,0
0.26694666025440006,0.11,0.0,0.0030542612075805664,0
0.2845660159501805,0.11,0.01350858049147573,0.000697791576385498,0
0.26897779026945,0.11,0.013697344839357587,0.009580552577972412,0
0.2899012096594851,0.11,0.012969524828394443,0.022562623023986816,0
0.28844768816721045,0.11,0.0,0.014871954917907715,0
0.2896537050065223,0.11,0.013698629949333838,0.01912596821784973,0
0.27403694896726494,0.11,0.014918727598369817,0.02127799391746521,0
